query_id,target_id_ranking
q_c362b99342b7,g_4e2d730cf5e4 g_d098c0c73946 g_e0ccdfbf9f00 g_05849d74cfab g_673cead63302 g_25f027ae1b57 g_ea2eb3c043ba g_0e6eb886a136 g_69e4c78d493f g_ee2e34a4305b g_74d453c9a3a7 g_932da5bced66 g_c14dad25b418 g_5aa874fa38a6 g_aa54f58e96ac g_b9d4c1433954 g_199f11a29c76 g_75b446a0112e g_8f2f7885bf92 g_5c9286487ea8 g_1d2b7cf58ad5 g_41ab0116bf71 g_75e232a570e9 g_53a52906d129 g_e74ee941d3fd g_d50551e660c9 g_0a556e953785 g_dd27adb09b30 g_9dd316566cf0 g_fce818975dda g_f172ad939439 g_c976d1aef8c6 g_8a220359326a g_5b7b3b2f82ba g_8a6731e08c13 g_d5e67a7d5157 g_82b941c5f3e6 g_14172b566e3e g_acb27de8207c g_f52beabe75e9 g_e5ed37578f5e g_3e0ada624ec1 g_b641e40b4002 g_96aac4bf0d59 g_e5f8cdece4a6 g_6ec8858d4a9f g_2ceec8bd9741 g_ebf5af716393 g_eeac1871fded g_3bba88a233d2 g_4ba39e73c5c0 g_dba157c43664 g_b12e42b8cff6 g_517fc156e469 g_ae1499661420 g_e08691de98f8 g_9e4dcbe2ed07 g_5c2076734da4 g_fcc22b630798 g_2fc06887012f g_4318e3f69720 g_bda6653de3f8 g_4f905a235c04 g_55dc4d2bd0d7 g_5a62a4d9e8ac g_de554e44d62f g_09bed28452fd g_699eb9607c4e g_a8c88c5b2eb5 g_4e093d64cdb0 g_37f955e29627 g_e6ed51489cef g_36bea42c9e33 g_bb430c52d431 g_6cf0094ac74a g_d3929af6bb55 g_b453598aa677 g_8eba772fe35c g_c7ab1279da7c g_0808f459cec0 g_573cf52ce2b2 g_efdc64125061 g_f9800f979cd5 g_1a40ebcb441c g_2aa313c0b281 g_3ac546908be7 g_d85262e03c42 g_61b2398d515d g_6c43f4574331 g_e862932aec2d g_31b1fbb078bf g_d9fafc45f03b g_70529e2d5954 g_c1e8162e3878 g_8af7e2c47267 g_e5200cb50906 g_da61f5e555c7 g_027adec2ca24 g_b1c9f787926c g_40742c58b1d2
q_d28b5de2671d,g_36bea42c9e33 g_e5ed37578f5e g_55dc4d2bd0d7 g_1d2b7cf58ad5 g_932da5bced66 g_bda6653de3f8 g_673cead63302 g_8a220359326a g_4f905a235c04 g_3bba88a233d2 g_e74ee941d3fd g_75e232a570e9 g_c14dad25b418 g_96aac4bf0d59 g_f172ad939439 g_6ec8858d4a9f g_5c2076734da4 g_14172b566e3e g_dba157c43664 g_8f2f7885bf92 g_e08691de98f8 g_4ba39e73c5c0 g_5b7b3b2f82ba g_d50551e660c9 g_9dd316566cf0 g_d3929af6bb55 g_acb27de8207c g_ebf5af716393 g_0a556e953785 g_199f11a29c76 g_2ceec8bd9741 g_5c9286487ea8 g_de554e44d62f g_e862932aec2d g_53a52906d129 g_e5f8cdece4a6 g_31b1fbb078bf g_5a62a4d9e8ac g_eeac1871fded g_09bed28452fd g_d5e67a7d5157 g_c976d1aef8c6 g_0808f459cec0 g_fcc22b630798 g_517fc156e469 g_b641e40b4002 g_3e0ada624ec1 g_efdc64125061 g_699eb9607c4e g_6cf0094ac74a g_4e093d64cdb0 g_c7ab1279da7c g_e6ed51489cef g_05849d74cfab g_d85262e03c42 g_4318e3f69720 g_dd27adb09b30 g_37f955e29627 g_b9d4c1433954 g_3ac546908be7 g_d9fafc45f03b g_f52beabe75e9 g_2aa313c0b281 g_2fc06887012f g_bb430c52d431 g_1a40ebcb441c g_e0ccdfbf9f00 g_c1e8162e3878 g_8af7e2c47267 g_fce818975dda g_b12e42b8cff6 g_70529e2d5954 g_e5200cb50906 g_8a6731e08c13 g_5aa874fa38a6 g_ea2eb3c043ba g_61b2398d515d g_69e4c78d493f g_9e4dcbe2ed07 g_573cf52ce2b2 g_8eba772fe35c g_b453598aa677 g_74d453c9a3a7 g_6c43f4574331 g_ae1499661420 g_75b446a0112e g_82b941c5f3e6 g_41ab0116bf71 g_f9800f979cd5 g_aa54f58e96ac g_d098c0c73946 g_da61f5e555c7 g_0e6eb886a136 g_ee2e34a4305b g_25f027ae1b57 g_4e2d730cf5e4 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_ef46aa1a7f38,g_fce818975dda g_673cead63302 g_f172ad939439 g_5c9286487ea8 g_9e4dcbe2ed07 g_dd27adb09b30 g_932da5bced66 g_05849d74cfab g_8a6731e08c13 g_1d2b7cf58ad5 g_b641e40b4002 g_4ba39e73c5c0 g_c14dad25b418 g_e5f8cdece4a6 g_75e232a570e9 g_ea2eb3c043ba g_8a220359326a g_e5ed37578f5e g_5b7b3b2f82ba g_d098c0c73946 g_14172b566e3e g_e0ccdfbf9f00 g_3bba88a233d2 g_0a556e953785 g_b9d4c1433954 g_9dd316566cf0 g_96aac4bf0d59 g_8f2f7885bf92 g_dba157c43664 g_53a52906d129 g_2ceec8bd9741 g_e08691de98f8 g_c976d1aef8c6 g_69e4c78d493f g_55dc4d2bd0d7 g_6ec8858d4a9f g_ebf5af716393 g_5c2076734da4 g_acb27de8207c g_199f11a29c76 g_75b446a0112e g_d5e67a7d5157 g_4e093d64cdb0 g_e74ee941d3fd g_b12e42b8cff6 g_2fc06887012f g_d85262e03c42 g_0e6eb886a136 g_4f905a235c04 g_fcc22b630798 g_d50551e660c9 g_eeac1871fded g_573cf52ce2b2 g_5aa874fa38a6 g_4e2d730cf5e4 g_de554e44d62f g_e6ed51489cef g_37f955e29627 g_36bea42c9e33 g_3e0ada624ec1 g_09bed28452fd g_ae1499661420 g_6cf0094ac74a g_bb430c52d431 g_ee2e34a4305b g_f9800f979cd5 g_b453598aa677 g_1a40ebcb441c g_d3929af6bb55 g_2aa313c0b281 g_bda6653de3f8 g_699eb9607c4e g_c7ab1279da7c g_31b1fbb078bf g_f52beabe75e9 g_0808f459cec0 g_5a62a4d9e8ac g_74d453c9a3a7 g_82b941c5f3e6 g_e5200cb50906 g_e862932aec2d g_4318e3f69720 g_41ab0116bf71 g_aa54f58e96ac g_3ac546908be7 g_25f027ae1b57 g_517fc156e469 g_efdc64125061 g_61b2398d515d g_da61f5e555c7 g_8eba772fe35c g_6c43f4574331 g_c1e8162e3878 g_8af7e2c47267 g_70529e2d5954 g_a8c88c5b2eb5 g_d9fafc45f03b g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_71bafba93cbc,g_41ab0116bf71 g_05849d74cfab g_69e4c78d493f g_e0ccdfbf9f00 g_673cead63302 g_0e6eb886a136 g_5aa874fa38a6 g_5c9286487ea8 g_b9d4c1433954 g_d098c0c73946 g_ea2eb3c043ba g_74d453c9a3a7 g_4e2d730cf5e4 g_0a556e953785 g_c14dad25b418 g_dd27adb09b30 g_aa54f58e96ac g_f172ad939439 g_1d2b7cf58ad5 g_e08691de98f8 g_199f11a29c76 g_8a6731e08c13 g_ee2e34a4305b g_e5ed37578f5e g_d50551e660c9 g_932da5bced66 g_8a220359326a g_fce818975dda g_25f027ae1b57 g_96aac4bf0d59 g_14172b566e3e g_3bba88a233d2 g_5b7b3b2f82ba g_53a52906d129 g_b641e40b4002 g_9e4dcbe2ed07 g_6ec8858d4a9f g_8f2f7885bf92 g_75b446a0112e g_e5f8cdece4a6 g_acb27de8207c g_e74ee941d3fd g_75e232a570e9 g_c976d1aef8c6 g_4ba39e73c5c0 g_f52beabe75e9 g_d5e67a7d5157 g_37f955e29627 g_e6ed51489cef g_eeac1871fded g_ae1499661420 g_9dd316566cf0 g_b12e42b8cff6 g_4318e3f69720 g_ebf5af716393 g_3e0ada624ec1 g_5c2076734da4 g_55dc4d2bd0d7 g_dba157c43664 g_2ceec8bd9741 g_bda6653de3f8 g_517fc156e469 g_36bea42c9e33 g_5a62a4d9e8ac g_82b941c5f3e6 g_de554e44d62f g_fcc22b630798 g_699eb9607c4e g_09bed28452fd g_2aa313c0b281 g_d85262e03c42 g_2fc06887012f g_4e093d64cdb0 g_d3929af6bb55 g_bb430c52d431 g_573cf52ce2b2 g_4f905a235c04 g_c7ab1279da7c g_1a40ebcb441c g_31b1fbb078bf g_e862932aec2d g_0808f459cec0 g_6cf0094ac74a g_6c43f4574331 g_61b2398d515d g_8eba772fe35c g_efdc64125061 g_3ac546908be7 g_b453598aa677 g_f9800f979cd5 g_70529e2d5954 g_d9fafc45f03b g_e5200cb50906 g_c1e8162e3878 g_a8c88c5b2eb5 g_8af7e2c47267 g_da61f5e555c7 g_027adec2ca24 g_40742c58b1d2 g_b1c9f787926c
q_a30ce0be66a9,g_b1c9f787926c g_0808f459cec0 g_acb27de8207c g_8eba772fe35c g_1d2b7cf58ad5 g_c7ab1279da7c g_9dd316566cf0 g_de554e44d62f g_4e093d64cdb0 g_eeac1871fded g_6cf0094ac74a g_b453598aa677 g_dba157c43664 g_8f2f7885bf92 g_09bed28452fd g_4ba39e73c5c0 g_8a220359326a g_75e232a570e9 g_53a52906d129 g_efdc64125061 g_d50551e660c9 g_5b7b3b2f82ba g_c976d1aef8c6 g_70529e2d5954 g_4f905a235c04 g_bda6653de3f8 g_6c43f4574331 g_c14dad25b418 g_699eb9607c4e g_2ceec8bd9741 g_517fc156e469 g_673cead63302 g_1a40ebcb441c g_55dc4d2bd0d7 g_5c2076734da4 g_3ac546908be7 g_c1e8162e3878 g_bb430c52d431 g_e5ed37578f5e g_b12e42b8cff6 g_6ec8858d4a9f g_e74ee941d3fd g_ebf5af716393 g_e08691de98f8 g_932da5bced66 g_fcc22b630798 g_d85262e03c42 g_d5e67a7d5157 g_96aac4bf0d59 g_0a556e953785 g_61b2398d515d g_3e0ada624ec1 g_5c9286487ea8 g_2fc06887012f g_3bba88a233d2 g_573cf52ce2b2 g_dd27adb09b30 g_14172b566e3e g_31b1fbb078bf g_199f11a29c76 g_f9800f979cd5 g_8af7e2c47267 g_05849d74cfab g_36bea42c9e33 g_b641e40b4002 g_2aa313c0b281 g_e5f8cdece4a6 g_e862932aec2d g_5a62a4d9e8ac g_d3929af6bb55 g_37f955e29627 g_9e4dcbe2ed07 g_75b446a0112e g_e6ed51489cef g_ea2eb3c043ba g_f172ad939439 g_5aa874fa38a6 g_b9d4c1433954 g_8a6731e08c13 g_e0ccdfbf9f00 g_e5200cb50906 g_d098c0c73946 g_fce818975dda g_4318e3f69720 g_74d453c9a3a7 g_f52beabe75e9 g_aa54f58e96ac g_69e4c78d493f g_ae1499661420 g_d9fafc45f03b g_41ab0116bf71 g_4e2d730cf5e4 g_25f027ae1b57 g_da61f5e555c7 g_82b941c5f3e6 g_ee2e34a4305b g_0e6eb886a136 g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_ceec52abc0cc,g_69e4c78d493f g_e0ccdfbf9f00 g_05849d74cfab g_673cead63302 g_ea2eb3c043ba g_d098c0c73946 g_0e6eb886a136 g_4e2d730cf5e4 g_aa54f58e96ac g_5aa874fa38a6 g_b9d4c1433954 g_5c9286487ea8 g_75b446a0112e g_41ab0116bf71 g_f172ad939439 g_c14dad25b418 g_ee2e34a4305b g_74d453c9a3a7 g_82b941c5f3e6 g_25f027ae1b57 g_dd27adb09b30 g_fce818975dda g_199f11a29c76 g_9e4dcbe2ed07 g_f52beabe75e9 g_0a556e953785 g_e08691de98f8 g_8a6731e08c13 g_8f2f7885bf92 g_1d2b7cf58ad5 g_932da5bced66 g_e5ed37578f5e g_8a220359326a g_ae1499661420 g_96aac4bf0d59 g_3bba88a233d2 g_14172b566e3e g_d50551e660c9 g_e74ee941d3fd g_b12e42b8cff6 g_75e232a570e9 g_d5e67a7d5157 g_6ec8858d4a9f g_c976d1aef8c6 g_b641e40b4002 g_4ba39e73c5c0 g_5b7b3b2f82ba g_2ceec8bd9741 g_4318e3f69720 g_517fc156e469 g_3e0ada624ec1 g_2fc06887012f g_acb27de8207c g_dba157c43664 g_eeac1871fded g_ebf5af716393 g_e5f8cdece4a6 g_53a52906d129 g_e6ed51489cef g_37f955e29627 g_5c2076734da4 g_9dd316566cf0 g_36bea42c9e33 g_55dc4d2bd0d7 g_5a62a4d9e8ac g_4f905a235c04 g_bda6653de3f8 g_d85262e03c42 g_09bed28452fd g_d3929af6bb55 g_bb430c52d431 g_699eb9607c4e g_2aa313c0b281 g_31b1fbb078bf g_b453598aa677 g_573cf52ce2b2 g_fcc22b630798 g_de554e44d62f g_6cf0094ac74a g_1a40ebcb441c g_c7ab1279da7c g_8eba772fe35c g_4e093d64cdb0 g_0808f459cec0 g_3ac546908be7 g_efdc64125061 g_a8c88c5b2eb5 g_e862932aec2d g_f9800f979cd5 g_61b2398d515d g_6c43f4574331 g_e5200cb50906 g_d9fafc45f03b g_c1e8162e3878 g_70529e2d5954 g_8af7e2c47267 g_da61f5e555c7 g_40742c58b1d2 g_027adec2ca24 g_b1c9f787926c
q_762ad56c1d5e,g_e6ed51489cef g_199f11a29c76 g_75e232a570e9 g_673cead63302 g_1d2b7cf58ad5 g_c14dad25b418 g_5b7b3b2f82ba g_e08691de98f8 g_0a556e953785 g_8a220359326a g_e5ed37578f5e g_e74ee941d3fd g_5aa874fa38a6 g_b12e42b8cff6 g_05849d74cfab g_6ec8858d4a9f g_f172ad939439 g_5a62a4d9e8ac g_932da5bced66 g_5c9286487ea8 g_e0ccdfbf9f00 g_4f905a235c04 g_c976d1aef8c6 g_dd27adb09b30 g_8f2f7885bf92 g_3bba88a233d2 g_b9d4c1433954 g_ebf5af716393 g_14172b566e3e g_5c2076734da4 g_9dd316566cf0 g_09bed28452fd g_2fc06887012f g_ae1499661420 g_4ba39e73c5c0 g_dba157c43664 g_2ceec8bd9741 g_55dc4d2bd0d7 g_d5e67a7d5157 g_75b446a0112e g_b641e40b4002 g_eeac1871fded g_fce818975dda g_3e0ada624ec1 g_fcc22b630798 g_d50551e660c9 g_bda6653de3f8 g_ea2eb3c043ba g_9e4dcbe2ed07 g_f52beabe75e9 g_36bea42c9e33 g_acb27de8207c g_96aac4bf0d59 g_e5f8cdece4a6 g_69e4c78d493f g_53a52906d129 g_699eb9607c4e g_de554e44d62f g_aa54f58e96ac g_b453598aa677 g_31b1fbb078bf g_4318e3f69720 g_8a6731e08c13 g_d098c0c73946 g_e862932aec2d g_4e093d64cdb0 g_573cf52ce2b2 g_37f955e29627 g_1a40ebcb441c g_0808f459cec0 g_d3929af6bb55 g_c7ab1279da7c g_8eba772fe35c g_25f027ae1b57 g_82b941c5f3e6 g_3ac546908be7 g_efdc64125061 g_bb430c52d431 g_74d453c9a3a7 g_6c43f4574331 g_41ab0116bf71 g_0e6eb886a136 g_6cf0094ac74a g_4e2d730cf5e4 g_d85262e03c42 g_2aa313c0b281 g_517fc156e469 g_f9800f979cd5 g_ee2e34a4305b g_e5200cb50906 g_61b2398d515d g_c1e8162e3878 g_70529e2d5954 g_8af7e2c47267 g_a8c88c5b2eb5 g_d9fafc45f03b g_da61f5e555c7 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_5a3a82be29b2,g_ee2e34a4305b g_673cead63302 g_ea2eb3c043ba g_d098c0c73946 g_c14dad25b418 g_4e2d730cf5e4 g_69e4c78d493f g_e0ccdfbf9f00 g_b9d4c1433954 g_f172ad939439 g_05849d74cfab g_6ec8858d4a9f g_5c9286487ea8 g_1d2b7cf58ad5 g_75e232a570e9 g_8f2f7885bf92 g_932da5bced66 g_5aa874fa38a6 g_8a220359326a g_25f027ae1b57 g_4ba39e73c5c0 g_c976d1aef8c6 g_eeac1871fded g_dd27adb09b30 g_8a6731e08c13 g_0e6eb886a136 g_5b7b3b2f82ba g_fce818975dda g_e08691de98f8 g_75b446a0112e g_0a556e953785 g_53a52906d129 g_9dd316566cf0 g_199f11a29c76 g_e5ed37578f5e g_5c2076734da4 g_aa54f58e96ac g_d5e67a7d5157 g_dba157c43664 g_d50551e660c9 g_2ceec8bd9741 g_4f905a235c04 g_ebf5af716393 g_b641e40b4002 g_9e4dcbe2ed07 g_96aac4bf0d59 g_41ab0116bf71 g_e74ee941d3fd g_09bed28452fd g_acb27de8207c g_55dc4d2bd0d7 g_14172b566e3e g_de554e44d62f g_f52beabe75e9 g_e5f8cdece4a6 g_b12e42b8cff6 g_6cf0094ac74a g_3bba88a233d2 g_5a62a4d9e8ac g_fcc22b630798 g_bda6653de3f8 g_d85262e03c42 g_3e0ada624ec1 g_517fc156e469 g_2fc06887012f g_c7ab1279da7c g_ae1499661420 g_f9800f979cd5 g_2aa313c0b281 g_74d453c9a3a7 g_0808f459cec0 g_699eb9607c4e g_8eba772fe35c g_4e093d64cdb0 g_37f955e29627 g_1a40ebcb441c g_82b941c5f3e6 g_3ac546908be7 g_e6ed51489cef g_bb430c52d431 g_4318e3f69720 g_573cf52ce2b2 g_b453598aa677 g_a8c88c5b2eb5 g_31b1fbb078bf g_36bea42c9e33 g_d3929af6bb55 g_efdc64125061 g_e5200cb50906 g_e862932aec2d g_6c43f4574331 g_61b2398d515d g_70529e2d5954 g_c1e8162e3878 g_8af7e2c47267 g_d9fafc45f03b g_da61f5e555c7 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_e5ef790847a9,g_8a220359326a g_673cead63302 g_c14dad25b418 g_e5ed37578f5e g_75e232a570e9 g_c976d1aef8c6 g_4ba39e73c5c0 g_6ec8858d4a9f g_0a556e953785 g_1d2b7cf58ad5 g_f172ad939439 g_d5e67a7d5157 g_5b7b3b2f82ba g_dba157c43664 g_b12e42b8cff6 g_4f905a235c04 g_5c2076734da4 g_ebf5af716393 g_55dc4d2bd0d7 g_199f11a29c76 g_5c9286487ea8 g_8f2f7885bf92 g_2ceec8bd9741 g_9dd316566cf0 g_699eb9607c4e g_e08691de98f8 g_1a40ebcb441c g_e74ee941d3fd g_b9d4c1433954 g_d50551e660c9 g_b453598aa677 g_96aac4bf0d59 g_2fc06887012f g_d85262e03c42 g_eeac1871fded g_932da5bced66 g_c7ab1279da7c g_09bed28452fd g_2aa313c0b281 g_bda6653de3f8 g_3bba88a233d2 g_dd27adb09b30 g_acb27de8207c g_8a6731e08c13 g_14172b566e3e g_53a52906d129 g_05849d74cfab g_ea2eb3c043ba g_de554e44d62f g_3ac546908be7 g_31b1fbb078bf g_5a62a4d9e8ac g_e5f8cdece4a6 g_9e4dcbe2ed07 g_6cf0094ac74a g_5aa874fa38a6 g_b641e40b4002 g_573cf52ce2b2 g_0808f459cec0 g_fcc22b630798 g_e0ccdfbf9f00 g_3e0ada624ec1 g_36bea42c9e33 g_fce818975dda g_f52beabe75e9 g_4e093d64cdb0 g_4318e3f69720 g_e862932aec2d g_8eba772fe35c g_517fc156e469 g_37f955e29627 g_e5200cb50906 g_d3929af6bb55 g_efdc64125061 g_e6ed51489cef g_bb430c52d431 g_d098c0c73946 g_69e4c78d493f g_75b446a0112e g_f9800f979cd5 g_6c43f4574331 g_41ab0116bf71 g_0e6eb886a136 g_ae1499661420 g_aa54f58e96ac g_61b2398d515d g_c1e8162e3878 g_82b941c5f3e6 g_74d453c9a3a7 g_ee2e34a4305b g_4e2d730cf5e4 g_70529e2d5954 g_8af7e2c47267 g_25f027ae1b57 g_d9fafc45f03b g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_0dea42ce1172,g_0a556e953785 g_673cead63302 g_6ec8858d4a9f g_c14dad25b418 g_8a220359326a g_75e232a570e9 g_5b7b3b2f82ba g_1d2b7cf58ad5 g_199f11a29c76 g_e5ed37578f5e g_4ba39e73c5c0 g_14172b566e3e g_5c9286487ea8 g_f172ad939439 g_dd27adb09b30 g_c976d1aef8c6 g_2ceec8bd9741 g_d5e67a7d5157 g_ebf5af716393 g_e08691de98f8 g_3bba88a233d2 g_8f2f7885bf92 g_05849d74cfab g_932da5bced66 g_b9d4c1433954 g_5c2076734da4 g_dba157c43664 g_d85262e03c42 g_e74ee941d3fd g_8a6731e08c13 g_b12e42b8cff6 g_55dc4d2bd0d7 g_4f905a235c04 g_2aa313c0b281 g_53a52906d129 g_699eb9607c4e g_ea2eb3c043ba g_96aac4bf0d59 g_d50551e660c9 g_e5f8cdece4a6 g_e0ccdfbf9f00 g_5aa874fa38a6 g_c7ab1279da7c g_b641e40b4002 g_fce818975dda g_5a62a4d9e8ac g_9dd316566cf0 g_09bed28452fd g_1a40ebcb441c g_2fc06887012f g_f52beabe75e9 g_fcc22b630798 g_acb27de8207c g_eeac1871fded g_9e4dcbe2ed07 g_31b1fbb078bf g_3e0ada624ec1 g_bda6653de3f8 g_e862932aec2d g_d098c0c73946 g_36bea42c9e33 g_e6ed51489cef g_3ac546908be7 g_69e4c78d493f g_6cf0094ac74a g_4318e3f69720 g_de554e44d62f g_d3929af6bb55 g_573cf52ce2b2 g_37f955e29627 g_4e093d64cdb0 g_b453598aa677 g_517fc156e469 g_41ab0116bf71 g_0808f459cec0 g_75b446a0112e g_8eba772fe35c g_aa54f58e96ac g_e5200cb50906 g_bb430c52d431 g_efdc64125061 g_82b941c5f3e6 g_ae1499661420 g_6c43f4574331 g_74d453c9a3a7 g_0e6eb886a136 g_ee2e34a4305b g_4e2d730cf5e4 g_61b2398d515d g_c1e8162e3878 g_f9800f979cd5 g_70529e2d5954 g_25f027ae1b57 g_d9fafc45f03b g_8af7e2c47267 g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_10c0eacca0cb,g_dba157c43664 g_4ba39e73c5c0 g_8a220359326a g_2ceec8bd9741 g_c976d1aef8c6 g_8f2f7885bf92 g_c14dad25b418 g_6cf0094ac74a g_1d2b7cf58ad5 g_c7ab1279da7c g_75e232a570e9 g_b453598aa677 g_3ac546908be7 g_1a40ebcb441c g_673cead63302 g_9dd316566cf0 g_d50551e660c9 g_09bed28452fd g_55dc4d2bd0d7 g_eeac1871fded g_e5ed37578f5e g_ebf5af716393 g_4f905a235c04 g_d5e67a7d5157 g_6ec8858d4a9f g_acb27de8207c g_bda6653de3f8 g_5c2076734da4 g_5b7b3b2f82ba g_699eb9607c4e g_199f11a29c76 g_e74ee941d3fd g_0808f459cec0 g_5c9286487ea8 g_8eba772fe35c g_0a556e953785 g_de554e44d62f g_4e093d64cdb0 g_96aac4bf0d59 g_b12e42b8cff6 g_3bba88a233d2 g_f172ad939439 g_31b1fbb078bf g_517fc156e469 g_2fc06887012f g_efdc64125061 g_932da5bced66 g_dd27adb09b30 g_d85262e03c42 g_e5f8cdece4a6 g_53a52906d129 g_bb430c52d431 g_e862932aec2d g_5a62a4d9e8ac g_e08691de98f8 g_14172b566e3e g_573cf52ce2b2 g_36bea42c9e33 g_f9800f979cd5 g_fcc22b630798 g_b641e40b4002 g_fce818975dda g_8a6731e08c13 g_2aa313c0b281 g_9e4dcbe2ed07 g_3e0ada624ec1 g_b9d4c1433954 g_61b2398d515d g_c1e8162e3878 g_6c43f4574331 g_05849d74cfab g_e5200cb50906 g_ea2eb3c043ba g_d3929af6bb55 g_70529e2d5954 g_5aa874fa38a6 g_37f955e29627 g_f52beabe75e9 g_4318e3f69720 g_8af7e2c47267 g_e0ccdfbf9f00 g_e6ed51489cef g_d098c0c73946 g_69e4c78d493f g_75b446a0112e g_4e2d730cf5e4 g_74d453c9a3a7 g_aa54f58e96ac g_41ab0116bf71 g_ae1499661420 g_da61f5e555c7 g_0e6eb886a136 g_ee2e34a4305b g_82b941c5f3e6 g_d9fafc45f03b g_25f027ae1b57 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_9a66fac6754a,g_d5e67a7d5157 g_c14dad25b418 g_8a220359326a g_673cead63302 g_c976d1aef8c6 g_4ba39e73c5c0 g_55dc4d2bd0d7 g_dba157c43664 g_e5ed37578f5e g_1d2b7cf58ad5 g_5b7b3b2f82ba g_4f905a235c04 g_6ec8858d4a9f g_75e232a570e9 g_8f2f7885bf92 g_f172ad939439 g_9dd316566cf0 g_5c2076734da4 g_d50551e660c9 g_b12e42b8cff6 g_2ceec8bd9741 g_199f11a29c76 g_699eb9607c4e g_09bed28452fd g_0a556e953785 g_b453598aa677 g_2fc06887012f g_ebf5af716393 g_eeac1871fded g_5c9286487ea8 g_bda6653de3f8 g_b9d4c1433954 g_dd27adb09b30 g_8a6731e08c13 g_6cf0094ac74a g_1a40ebcb441c g_e74ee941d3fd g_3ac546908be7 g_53a52906d129 g_ea2eb3c043ba g_de554e44d62f g_acb27de8207c g_c7ab1279da7c g_96aac4bf0d59 g_5a62a4d9e8ac g_0808f459cec0 g_3bba88a233d2 g_5aa874fa38a6 g_d85262e03c42 g_932da5bced66 g_e5f8cdece4a6 g_37f955e29627 g_14172b566e3e g_4318e3f69720 g_f52beabe75e9 g_573cf52ce2b2 g_05849d74cfab g_2aa313c0b281 g_4e093d64cdb0 g_b641e40b4002 g_8eba772fe35c g_fcc22b630798 g_e08691de98f8 g_517fc156e469 g_3e0ada624ec1 g_d3929af6bb55 g_bb430c52d431 g_f9800f979cd5 g_e0ccdfbf9f00 g_6c43f4574331 g_d098c0c73946 g_fce818975dda g_31b1fbb078bf g_e862932aec2d g_9e4dcbe2ed07 g_36bea42c9e33 g_e5200cb50906 g_efdc64125061 g_e6ed51489cef g_69e4c78d493f g_75b446a0112e g_61b2398d515d g_aa54f58e96ac g_c1e8162e3878 g_ee2e34a4305b g_70529e2d5954 g_4e2d730cf5e4 g_74d453c9a3a7 g_0e6eb886a136 g_ae1499661420 g_82b941c5f3e6 g_d9fafc45f03b g_8af7e2c47267 g_41ab0116bf71 g_25f027ae1b57 g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
